"wbid","period","year","masterCode","lmean","geo_mean"
"6001C","Pre 1995",1970,"TP",-4.93253357388588,0.00720821757525164
"6001C","Pre 1995",1971,"CHLAC",NA,NA
"6001C","Pre 1995",1971,"NO3O2",-5.34870877601232,0.00475428588578288
"6001C","Pre 1995",1971,"TKN",NA,NA
"6001C","Pre 1995",1971,"TN",NA,NA
"6001C","Pre 1995",1971,"TP",-5.68567812169773,0.00339423076750815
"6001C","Pre 1995",1979,"CHLAC",-0.867500567704723,0.42
"6001C","Pre 1995",1979,"NO3O2",-3.8106567284011,0.0221336383940064
"6001C","Pre 1995",1979,"TKN",NA,NA
"6001C","Pre 1995",1979,"TN",-0.0622769689844145,0.9396226044292
"6001C","Pre 1995",1979,"TP",-Inf,0
"6001C","Pre 1995",1980,"CHLAC",-Inf,0
"6001C","Pre 1995",1980,"NO3O2",-3.99621030561676,0.0183851812514777
"6001C","Pre 1995",1980,"TKN",NA,NA
"6001C","Pre 1995",1980,"TN",-1.23844373116678,0.289834928200453
"6001C","Pre 1995",1980,"TP",-5.45698448979074,0.00426640174447647
"6001C","Pre 1995",1981,"CHLAC",2.38508631450579,10.86
"6001C","Pre 1995",1981,"NO3O2",-3.30238501774418,0.0367953052106173
"6001C","Pre 1995",1981,"TKN",NA,NA
"6001C","Pre 1995",1981,"TN",-0.823340777697845,0.438962725306357
"6001C","Pre 1995",1981,"TP",-5.30026211950759,0.00499028568423609
"6001C","Pre 1995",1982,"CHLAC",0.685182418089782,1.98413374441432
"6001C","Pre 1995",1982,"NO3O2",-3.67333019231759,0.0253917695148275
"6001C","Pre 1995",1982,"TKN",NA,NA
"6001C","Pre 1995",1982,"TN",-0.369802403520399,0.690870830794959
"6001C","Pre 1995",1982,"TP",-5.41280612613147,0.00445910981406077
"6001C","Pre 1995",1983,"CHLAC",-0.706871566212833,0.493184682175375
"6001C","Pre 1995",1983,"NO3O2",-3.51385423448858,0.0297819064943622
"6001C","Pre 1995",1983,"TKN",NA,NA
"6001C","Pre 1995",1983,"TN",-0.650921879952884,0.521564734990383
"6001C","Pre 1995",1983,"TP",-5.5475787628743,0.00389688110337448
"6001C","Pre 1995",1984,"CHLAC",-1.23817078395674,0.289914048632838
"6001C","Pre 1995",1984,"NO3O2",-Inf,0
"6001C","Pre 1995",1984,"TKN",NA,NA
"6001C","Pre 1995",1984,"TN",-0.921205741314073,0.398038819781746
"6001C","Pre 1995",1984,"TP",-5.57083293344855,0.00380730787743176
"6001C","Pre 1995",1985,"CHLAC",-Inf,0
"6001C","Pre 1995",1985,"NO3O2",-Inf,0
"6001C","Pre 1995",1985,"TKN",NA,NA
"6001C","Pre 1995",1985,"TN",-0.735708307268363,0.479165942028438
"6001C","Pre 1995",1985,"TP",-4.48504063904896,0.0112764292480684
"6001C","Pre 1995",1986,"CHLAC",-1.74504361540131,0.174637371921641
"6001C","Pre 1995",1986,"NO3O2",-Inf,0
"6001C","Pre 1995",1986,"TKN",NA,NA
"6001C","Pre 1995",1986,"TN",NA,NA
"6001C","Pre 1995",1986,"TP",-4.98896178931558,0.00681273387494027
"6001C","Pre 1995",1987,"CHLAC",-1.23484125495786,0.29088093460917
"6001C","Pre 1995",1987,"NO3O2",-Inf,0
"6001C","Pre 1995",1987,"TKN",NA,NA
"6001C","Pre 1995",1987,"TN",NA,NA
"6001C","Pre 1995",1987,"TP",-4.9644602267023,0.00698171823727974
"6001C","Pre 1995",1988,"CHLAC",-1.22194631863898,0.294656113773731
"6001C","Pre 1995",1988,"NO3O2",-Inf,0
"6001C","Pre 1995",1988,"TKN",NA,NA
"6001C","Pre 1995",1988,"TN",NA,NA
"6001C","Pre 1995",1988,"TP",-4.58451451609739,0.0102087047466961
"6001C","Pre 1995",1989,"CHLAC",-1.53481486640091,0.215495582949833
"6001C","Pre 1995",1989,"NO3O2",-Inf,0
"6001C","Pre 1995",1989,"TKN",NA,NA
"6001C","Pre 1995",1989,"TN",NA,NA
"6001C","Pre 1995",1989,"TP",-5.11720078727974,0.00599277448900947
"6001C","Pre 1995",1990,"CHLAC",-1.34167858954684,0.261406505868248
"6001C","Pre 1995",1990,"NO3O2",-Inf,0
"6001C","Pre 1995",1990,"TKN",NA,NA
"6001C","Pre 1995",1990,"TN",NA,NA
"6001C","Pre 1995",1990,"TP",-5.42549637210761,0.00440288015241542
"6001C","Pre 1995",1991,"CHLAC",-0.676153205326276,0.508569597140405
"6001C","Pre 1995",1991,"NO3O2",-3.02642694311997,0.0484885814334307
"6001C","Pre 1995",1991,"TKN",NA,NA
"6001C","Pre 1995",1991,"TN",NA,NA
"6001C","Pre 1995",1991,"TP",-Inf,0
"6001C","Pre 1995",1992,"CHLAC",-0.471429624054497,0.624109388399203
"6001C","Pre 1995",1992,"NO3O2",-Inf,0
"6001C","Pre 1995",1992,"TKN",NA,NA
"6001C","Pre 1995",1992,"TN",NA,NA
"6001C","Pre 1995",1992,"TP",-Inf,0
"6001C","Pre 1995",1993,"CHLAC",NA,NA
"6001C","Pre 1995",1993,"NO3O2",-3.79054309568877,0.0225833336088876
"6001C","Pre 1995",1993,"TKN",-1.4052865672369,0.245296752367437
"6001C","Pre 1995",1993,"TN",-1.31552030879634,0.268334670021813
"6001C","Pre 1995",1993,"TP",-5.19727507668192,0.0055316171352188
"6001C","Pre 1995",1994,"CHLAC",-1.2032848707377,0.300206451080645
"6001C","Pre 1995",1994,"NO3O2",-3.87903154273617,0.0206708343107932
"6001C","Pre 1995",1994,"TKN",-1.61644829349508,0.198602826867889
"6001C","Pre 1995",1994,"TN",-1.54238268805643,0.213870906196498
"6001C","Pre 1995",1994,"TP",-5.86903015602072,0.00282561240874547
"6001D","1995-2008",1995,"CHLAC",NA,NA
"6001D","1995-2008",1995,"NO3O2",-4.63982754501609,0.00965936328924846
"6001D","1995-2008",1995,"TKN",NA,NA
"6001D","1995-2008",1995,"TN",NA,NA
"6001D","1995-2008",1995,"TP",-6.60255112899127,0.0013569019862603
"6001D","1995-2008",1996,"CHLAC",NA,NA
"6001D","1995-2008",1996,"NO3O2",-4.59225708739436,0.0101299683268539
"6001D","1995-2008",1996,"TKN",NA,NA
"6001D","1995-2008",1996,"TN",NA,NA
"6001D","1995-2008",1996,"TP",-6.71003461381599,0.00121862194271603
"6001D","1995-2008",1997,"CHLAC",-0.333729731226239,0.716247335359383
"6001D","1995-2008",1997,"NO3O2",-4.56497316675915,0.0104101585413027
"6001D","1995-2008",1997,"TKN",NA,NA
"6001D","1995-2008",1997,"TN",NA,NA
"6001D","1995-2008",1997,"TP",-5.65341021921861,0.00350554170202182
"6001D","1995-2008",1998,"CHLAC",-0.44903072054099,0.638246491115101
"6001D","1995-2008",1998,"NO3O2",-4.76772814012995,0.00849966829699759
"6001D","1995-2008",1998,"TKN",NA,NA
"6001D","1995-2008",1998,"TN",-1.20819186673437,0.298736947599499
"6001D","1995-2008",1998,"TP",-6.23225897888852,0.00196500796764391
"6001D","1995-2008",1999,"CHLAC",-1.23780505038979,0.29002009932392
"6001D","1995-2008",1999,"NO3O2",-4.88022698103574,0.00759528984515078
"6001D","1995-2008",1999,"TKN",NA,NA
"6001D","1995-2008",1999,"TN",NA,NA
"6001D","1995-2008",1999,"TP",-6.17221887128457,0.00208660096118381
"6001D","1995-2008",2000,"CHLAC",-0.720628807799265,0.486446278555685
"6001D","1995-2008",2000,"NO3O2",-4.99635326676797,0.00676256335167781
"6001D","1995-2008",2000,"TKN",NA,NA
"6001D","1995-2008",2000,"TN",-1.17971607823965,0.307365994107796
"6001D","1995-2008",2000,"TP",-5.82442916699678,0.00295449019161332
"6001D","1995-2008",2001,"CHLAC",-0.656822704216638,0.518496135683633
"6001D","1995-2008",2001,"NO3O2",-5.00556408723854,0.00670056058127302
"6001D","1995-2008",2001,"TKN",NA,NA
"6001D","1995-2008",2001,"TN",-1.41774231052738,0.242260348579952
"6001D","1995-2008",2001,"TP",-5.91319600993116,0.002703532548203
"6001D","1995-2008",2002,"CHLAC",-0.682147855472962,0.505530020033454
"6001D","1995-2008",2002,"NO3O2",-4.84759945720128,0.00784719247856352
"6001D","1995-2008",2002,"TKN",NA,NA
"6001D","1995-2008",2002,"TN",-1.38188772165712,0.251104090743968
"6001D","1995-2008",2002,"TP",-5.6702427295352,0.00344702847892903
"6001D","1995-2008",2003,"CHLAC",-1.19272505326968,0.303393373451688
"6001D","1995-2008",2003,"NO3O2",-4.80427501018991,0.00819463989171999
"6001D","1995-2008",2003,"TKN",NA,NA
"6001D","1995-2008",2003,"TN",-1.1874175865421,0.305007904431376
"6001D","1995-2008",2003,"TP",-6.03217412595268,0.00240026981278666
"6001D","1995-2008",2004,"CHLAC",-1.35076704209369,0.259041488696569
"6001D","1995-2008",2004,"NO3O2",-5.06055364208388,0.0063420473164566
"6001D","1995-2008",2004,"TKN",NA,NA
"6001D","1995-2008",2004,"TN",-1.34160530530428,0.261425663548002
"6001D","1995-2008",2004,"TP",-6.03274095575412,0.00239890965385098
"6001D","1995-2008",2005,"CHLAC",-0.788416210377302,0.454564159469836
"6001D","1995-2008",2005,"NO3O2",-4.64346231917685,0.00962431741565749
"6001D","1995-2008",2005,"TKN",NA,NA
"6001D","1995-2008",2005,"TN",-1.70873874173549,0.181094055011484
"6001D","1995-2008",2005,"TP",-6.49486822369449,0.00151117433714415
"6001D","1995-2008",2006,"CHLAC",NA,NA
"6001D","1995-2008",2006,"NO3O2",-5.0687784571276,0.00629009907546462
"6001D","1995-2008",2006,"TKN",NA,NA
"6001D","1995-2008",2006,"TN",NA,NA
"6001D","1995-2008",2006,"TP",-7.37142625509409,0.000628970466734122
"6001D","1995-2008",2007,"CHLAC",-0.875353966608769,0.41671449055481
"6001D","1995-2008",2007,"NO3O2",-4.88265093974292,0.00757690147152983
"6001D","1995-2008",2007,"TKN",NA,NA
"6001D","1995-2008",2007,"TN",NA,NA
"6001D","1995-2008",2007,"TP",-7.38661971816026,0.000619486457094254
"6001D","1995-2008",2008,"CHLAC",-1.13650829129508,0.320937688571434
"6001D","1995-2008",2008,"NO3O2",-4.93524807200946,0.00718867741503187
"6001D","1995-2008",2008,"TKN",-1.51827713403712,0.219089023002066
"6001D","1995-2008",2008,"TN",-1.48381542172156,0.226770809408971
"6001D","1995-2008",2008,"TP",-7.10864264792965,0.000818004559079984
"6001D","2009-2016",2009,"CHLAC",-1.13771189567145,0.320551638937047
"6001D","2009-2016",2009,"NO3O2",-4.94952525482978,0.00708677254159611
"6001D","2009-2016",2009,"TKN",-2.3404536695279,0.0962839472277212
"6001D","2009-2016",2009,"TN",-2.26878219730158,0.103438070574116
"6001D","2009-2016",2009,"TP",-7.40108622649293,0.000610589162660923
"6001D","2009-2016",2010,"CHLAC",-1.14993629519523,0.316656941305148
"6001D","2009-2016",2010,"NO3O2",-5.07566623525692,0.00624692313247341
"6001D","2009-2016",2010,"TKN",-2.77002745308457,0.0626602845004504
"6001D","2009-2016",2010,"TN",-2.6572708051781,0.0701393848112112
"6001D","2009-2016",2010,"TP",-6.6724293214343,0.00126532114249791
"6001D","2009-2016",2011,"CHLAC",-1.37178208140114,0.253654523524934
"6001D","2009-2016",2011,"NO3O2",-5.21536133284896,0.00543247019187132
"6001D","2009-2016",2011,"TKN",-2.24653442956333,0.105765126662092
"6001D","2009-2016",2011,"TN",-2.15906917275487,0.115432518779389
"6001D","2009-2016",2011,"TP",-6.97530443179793,0.000934681777245695
"6001D","2009-2016",2012,"CHLAC",-1.37520300312249,0.252788273786751
"6001D","2009-2016",2012,"NO3O2",-4.49803551361435,0.011130841460701
"6001D","2009-2016",2012,"TKN",-2.77788669185534,0.0621697524921205
"6001D","2009-2016",2012,"TN",-2.46443591328912,0.0850568082571763
"6001D","2009-2016",2012,"TP",-7.34579324332143,0.000645301283955362
"6001D","2009-2016",2013,"CHLAC",-0.9510510401424,0.386334756652896
"6001D","2009-2016",2013,"NO3O2",-5.03878088276226,0.00648164538920658
"6001D","2009-2016",2013,"TKN",-2.66138690271909,0.0698512776073053
"6001D","2009-2016",2013,"TN",-2.57365643301812,0.0762562093266439
"6001D","2009-2016",2013,"TP",-7.05673044751729,0.000861590509187769
"6001D","2009-2016",2014,"CHLAC",-0.638326422910086,0.52817562741193
"6001D","2009-2016",2014,"NO3O2",-5.17434564670246,0.00565991928934103
"6001D","2009-2016",2014,"TKN",-1.77948531873221,0.168724964503716
"6001D","2009-2016",2014,"TN",-1.71171066214591,0.180556656841024
"6001D","2009-2016",2014,"TP",-7.1038592492876,0.000821926774257799
"6001D","2009-2016",2015,"CHLAC",-1.00834172063,0.364823457449585
"6001D","2009-2016",2015,"NO3O2",-4.85216388485033,0.00781145615622005
"6001D","2009-2016",2015,"TKN",-1.30982861097225,0.269866304544918
"6001D","2009-2016",2015,"TN",-1.2654210191207,0.282120493011183
"6001D","2009-2016",2015,"TP",-6.87032061899819,0.00103814416250945
"6001D","2017-2023",2016,"CHLAC",-1.04859819876585,0.350428636262456
"6001D","2017-2023",2016,"NO3O2",-4.79880755868895,0.00823956639271275
"6001D","2017-2023",2016,"TKN",-1.69135104901073,0.184270397401651
"6001D","2017-2023",2016,"TN",-1.56527043044515,0.209031477053693
"6001D","2017-2023",2016,"TP",-7.28657025544797,0.000684672281432823
"6001D","2017-2023",2017,"CHLAC",-0.0835369162926348,0.919857128329501
"6001D","2017-2023",2017,"NO3O2",-4.21177634878228,0.0148200194191318
"6001D","2017-2023",2017,"TKN",-1.04891527407115,0.350317541609244
"6001D","2017-2023",2017,"TN",-0.964189967059551,0.381291933706344
"6001D","2017-2023",2017,"TP",-6.55258483787271,0.00142642375481101
"6001D","2017-2023",2018,"CHLAC",-0.8779079632884,0.415651561066553
"6001D","2017-2023",2018,"NO3O2",-4.81249926619748,0.00812752145328576
"6001D","2017-2023",2018,"TKN",-1.4559352664344,0.23318217442357
"6001D","2017-2023",2018,"TN",-1.40147332603385,0.246233913726103
"6001D","2017-2023",2018,"TP",-5.36723255444384,0.00466702920417345
"6001D","2017-2023",2019,"CHLAC",-0.800718106227617,0.449006414016319
"6001D","2017-2023",2019,"NO3O2",-4.84772494988962,0.00784620777507132
"6001D","2017-2023",2019,"TKN",-1.76113928669671,0.171848967010964
"6001D","2017-2023",2019,"TN",-1.67167857944874,0.187931343039945
"6001D","2017-2023",2019,"TP",-5.95369330049345,0.00259623411691934
"6001D","2017-2023",2020,"CHLAC",-0.087322126125798,0.916381857546232
"6001D","2017-2023",2020,"NO3O2",-3.32620743336616,0.0359291105455548
"6001D","2017-2023",2020,"TKN",-1.29308537142792,0.274422779356625
"6001D","2017-2023",2020,"TN",-1.08488536039091,0.337940525043836
"6001D","2017-2023",2020,"TP",-6.18650643157178,0.00205700048697328
"6001D","2017-2023",2021,"CHLAC",-1.26675996691483,0.281743001176716
"6001D","2017-2023",2021,"NO3O2",-4.90215438881732,0.0074305575044781
"6001D","2017-2023",2021,"TKN",-1.01000618505035,0.364216726865761
"6001D","2017-2023",2021,"TN",-0.973824514964127,0.377635998228164
"6001D","2017-2023",2021,"TP",-6.21563133667888,0.00199795457014612
"6001D","2017-2023",2022,"CHLAC",-1.24708172611496,0.28734211749804
"6001D","2017-2023",2022,"NO3O2",-4.65440743301281,0.00951955254353675
"6001D","2017-2023",2022,"TKN",-1.04247277844443,0.352581746572859
"6001D","2017-2023",2022,"TN",-0.983259856132634,0.374089630651142
"6001D","2017-2023",2022,"TP",-6.40714898191106,0.00164972118867061
"6001D","2017-2023",2023,"CHLAC",-0.801522969891218,0.44864517046436
"6001D","2017-2023",2023,"NO3O2",-4.51894008096124,0.0109005712707349
"6001D","2017-2023",2023,"TKN",-1.73247554790003,0.176846076702423
"6001D","2017-2023",2023,"TN",-1.5564765401398,0.210877783141599
"6001D","2017-2023",2023,"TP",-6.68720844880397,0.00124675830928489
"6001D","Pre 1995",1973,"CHLAC",NA,NA
"6001D","Pre 1995",1973,"NO3O2",-3.48352733898795,0.03069893428031
"6001D","Pre 1995",1973,"TKN",NA,NA
"6001D","Pre 1995",1973,"TN",NA,NA
"6001D","Pre 1995",1973,"TP",NA,NA
"6001D","Pre 1995",1974,"CHLAC",NA,NA
"6001D","Pre 1995",1974,"NO3O2",-2.2384652947708,0.106622012238707
"6001D","Pre 1995",1974,"TKN",NA,NA
"6001D","Pre 1995",1974,"TN",NA,NA
"6001D","Pre 1995",1974,"TP",-4.94526469261034,0.00711703058932079
"6001D","Pre 1995",1975,"CHLAC",NA,NA
"6001D","Pre 1995",1975,"NO3O2",-5.29831736654804,0.005
"6001D","Pre 1995",1975,"TKN",NA,NA
"6001D","Pre 1995",1975,"TN",NA,NA
"6001D","Pre 1995",1975,"TP",-3.91773931242425,0.019886
"6001D","Pre 1995",1979,"CHLAC",NA,NA
"6001D","Pre 1995",1979,"NO3O2",-Inf,0
"6001D","Pre 1995",1979,"TKN",NA,NA
"6001D","Pre 1995",1979,"TN",-0.49429632181478,0.61
"6001D","Pre 1995",1979,"TP",-4.18056562010456,0.0152898568700106
"6001D","Pre 1995",1980,"CHLAC",NA,NA
"6001D","Pre 1995",1980,"NO3O2",-4.06309768363487,0.0171956697834514
"6001D","Pre 1995",1980,"TKN",NA,NA
"6001D","Pre 1995",1980,"TN",NA,NA
"6001D","Pre 1995",1980,"TP",-5.37285202730158,0.00464087651123022
"6001D","Pre 1995",1981,"CHLAC",NA,NA
"6001D","Pre 1995",1981,"NO3O2",-Inf,0
"6001D","Pre 1995",1981,"TKN",NA,NA
"6001D","Pre 1995",1981,"TN",-Inf,0
"6001D","Pre 1995",1981,"TP",-5.28957652939564,0.00504389574908174
"6001D","Pre 1995",1982,"CHLAC",NA,NA
"6001D","Pre 1995",1982,"NO3O2",-3.50366523344213,0.0300869055500097
"6001D","Pre 1995",1982,"TKN",NA,NA
"6001D","Pre 1995",1982,"TN",NA,NA
"6001D","Pre 1995",1982,"TP",-5.64032537323077,0.00355171258599619
"6001D","Pre 1995",1983,"CHLAC",NA,NA
"6001D","Pre 1995",1983,"NO3O2",-3.57228675081851,0.0280915418194761
"6001D","Pre 1995",1983,"TKN",NA,NA
"6001D","Pre 1995",1983,"TN",NA,NA
"6001D","Pre 1995",1983,"TP",-5.94056443002862,0.00263054447362075
"6001D","Pre 1995",1984,"CHLAC",NA,NA
"6001D","Pre 1995",1984,"NO3O2",-Inf,0
"6001D","Pre 1995",1984,"TKN",NA,NA
"6001D","Pre 1995",1984,"TN",NA,NA
"6001D","Pre 1995",1984,"TP",-5.70577959397159,0.00332668291200157
"6001D","Pre 1995",1985,"CHLAC",NA,NA
"6001D","Pre 1995",1985,"NO3O2",-Inf,0
"6001D","Pre 1995",1985,"TKN",NA,NA
"6001D","Pre 1995",1985,"TN",NA,NA
"6001D","Pre 1995",1985,"TP",-4.6651810419847,0.00941754309847161
"6001D","Pre 1995",1986,"CHLAC",NA,NA
"6001D","Pre 1995",1986,"NO3O2",-Inf,0
"6001D","Pre 1995",1986,"TKN",NA,NA
"6001D","Pre 1995",1986,"TN",NA,NA
"6001D","Pre 1995",1986,"TP",-5.0678074254671,0.00629620992724968
"6001D","Pre 1995",1987,"CHLAC",NA,NA
"6001D","Pre 1995",1987,"NO3O2",-Inf,0
"6001D","Pre 1995",1987,"TKN",NA,NA
"6001D","Pre 1995",1987,"TN",NA,NA
"6001D","Pre 1995",1987,"TP",-Inf,0
"6001D","Pre 1995",1988,"CHLAC",NA,NA
"6001D","Pre 1995",1988,"NO3O2",-Inf,0
"6001D","Pre 1995",1988,"TKN",NA,NA
"6001D","Pre 1995",1988,"TN",NA,NA
"6001D","Pre 1995",1988,"TP",-4.61479347148516,0.00990422870139865
"6001D","Pre 1995",1989,"CHLAC",NA,NA
"6001D","Pre 1995",1989,"NO3O2",-Inf,0
"6001D","Pre 1995",1989,"TKN",NA,NA
"6001D","Pre 1995",1989,"TN",NA,NA
"6001D","Pre 1995",1989,"TP",-5.68624482311155,0.00339230779705988
"6001D","Pre 1995",1990,"CHLAC",NA,NA
"6001D","Pre 1995",1990,"NO3O2",-Inf,0
"6001D","Pre 1995",1990,"TKN",NA,NA
"6001D","Pre 1995",1990,"TN",NA,NA
"6001D","Pre 1995",1990,"TP",-5.42371881594323,0.00441071347919794
"6001D","Pre 1995",1991,"CHLAC",NA,NA
"6001D","Pre 1995",1991,"NO3O2",-3.63250319337762,0.0264498922773099
"6001D","Pre 1995",1991,"TKN",NA,NA
"6001D","Pre 1995",1991,"TN",NA,NA
"6001D","Pre 1995",1991,"TP",-Inf,0
"6001D","Pre 1995",1992,"CHLAC",NA,NA
"6001D","Pre 1995",1992,"NO3O2",-Inf,0
"6001D","Pre 1995",1992,"TKN",NA,NA
"6001D","Pre 1995",1992,"TN",NA,NA
"6001D","Pre 1995",1992,"TP",-Inf,0
"6001D","Pre 1995",1993,"CHLAC",NA,NA
"6001D","Pre 1995",1993,"NO3O2",-3.88846639829687,0.0204767251107922
"6001D","Pre 1995",1993,"TKN",NA,NA
"6001D","Pre 1995",1993,"TN",NA,NA
"6001D","Pre 1995",1993,"TP",-6.56118168870216,0.0014142135623731
"6001D","Pre 1995",1994,"CHLAC",NA,NA
"6001D","Pre 1995",1994,"NO3O2",-4.16010868653659,0.0156058616807487
"6001D","Pre 1995",1994,"TKN",NA,NA
"6001D","Pre 1995",1994,"TN",NA,NA
"6001D","Pre 1995",1994,"TP",-6.97082165867003,0.000938881148982968
"6001E","1995-2008",1995,"CHLAC",NA,NA
"6001E","1995-2008",1995,"NO3O2",-4.58830094442438,0.0101701233068849
"6001E","1995-2008",1995,"TKN",NA,NA
"6001E","1995-2008",1995,"TN",NA,NA
"6001E","1995-2008",1995,"TP",-6.76111017028139,0.00115794294622438
"6001E","1995-2008",1996,"CHLAC",NA,NA
"6001E","1995-2008",1996,"NO3O2",-4.41082503815462,0.0121451539798209
"6001E","1995-2008",1996,"TKN",NA,NA
"6001E","1995-2008",1996,"TN",NA,NA
"6001E","1995-2008",1996,"TP",-7.08906711916457,0.000834175188789127
"6001E","1995-2008",1997,"CHLAC",NA,NA
"6001E","1995-2008",1997,"NO3O2",-4.8933603903625,0.00749618997865897
"6001E","1995-2008",1997,"TKN",NA,NA
"6001E","1995-2008",1997,"TN",NA,NA
"6001E","1995-2008",1997,"TP",-6.06084037174506,0.00233243994705649
"6001E","1995-2008",1998,"CHLAC",NA,NA
"6001E","1995-2008",1998,"NO3O2",-5.12412512199328,0.00595142184757588
"6001E","1995-2008",1998,"TKN",NA,NA
"6001E","1995-2008",1998,"TN",-1.56344592291234,0.209413204684748
"6001E","1995-2008",1998,"TP",-6.06974839843295,0.00231175477856229
"6001E","1995-2008",1999,"CHLAC",NA,NA
"6001E","1995-2008",1999,"NO3O2",-4.67891311254229,0.00928910461362722
"6001E","1995-2008",1999,"TKN",NA,NA
"6001E","1995-2008",1999,"TN",NA,NA
"6001E","1995-2008",1999,"TP",-6.12173423797138,0.00219464662134028
"6001E","1995-2008",2000,"CHLAC",NA,NA
"6001E","1995-2008",2000,"NO3O2",-4.89829224294234,0.00745931089063781
"6001E","1995-2008",2000,"TKN",NA,NA
"6001E","1995-2008",2000,"TN",NA,NA
"6001E","1995-2008",2000,"TP",-6.13771816158525,0.00215984642017391
"6001E","1995-2008",2001,"CHLAC",NA,NA
"6001E","1995-2008",2001,"NO3O2",-4.9879860545254,0.00681938454051357
"6001E","1995-2008",2001,"TKN",NA,NA
"6001E","1995-2008",2001,"TN",-1.78215947453845,0.168274370408159
"6001E","1995-2008",2001,"TP",-6.22794566461403,0.00197350197004211
"6001E","1995-2008",2002,"CHLAC",NA,NA
"6001E","1995-2008",2002,"NO3O2",-4.70772722547264,0.00902526668628745
"6001E","1995-2008",2002,"TKN",NA,NA
"6001E","1995-2008",2002,"TN",-1.68695034259661,0.185083104251965
"6001E","1995-2008",2002,"TP",-6.03532604715924,0.00239271626181446
"6001E","1995-2008",2003,"CHLAC",NA,NA
"6001E","1995-2008",2003,"NO3O2",-4.89403948475808,0.00749110108617108
"6001E","1995-2008",2003,"TKN",NA,NA
"6001E","1995-2008",2003,"TN",-1.26553955401135,0.282087053871286
"6001E","1995-2008",2003,"TP",-5.90464913633907,0.00272673832630747
"6001E","1995-2008",2004,"CHLAC",NA,NA
"6001E","1995-2008",2004,"NO3O2",-5.18330495475801,0.00560943681057949
"6001E","1995-2008",2004,"TKN",NA,NA
"6001E","1995-2008",2004,"TN",-1.58524869588675,0.204896829781098
"6001E","1995-2008",2004,"TP",-6.01000172716264,0.00245408394180816
"6001E","1995-2008",2005,"CHLAC",NA,NA
"6001E","1995-2008",2005,"NO3O2",-4.80027993489646,0.00822744357805794
"6001E","1995-2008",2005,"TKN",NA,NA
"6001E","1995-2008",2005,"TN",NA,NA
"6001E","1995-2008",2005,"TP",-7.49299944616488,0.000556969851448714
"6001E","1995-2008",2006,"CHLAC",NA,NA
"6001E","1995-2008",2006,"NO3O2",-5.14078391642078,0.00585309957355956
"6001E","1995-2008",2006,"TKN",NA,NA
"6001E","1995-2008",2006,"TN",NA,NA
"6001E","1995-2008",2006,"TP",-7.30658486351429,0.000671105058291557
"6001E","1995-2008",2007,"CHLAC",NA,NA
"6001E","1995-2008",2007,"NO3O2",-4.95711029970136,0.00703322240072515
"6001E","1995-2008",2007,"TKN",NA,NA
"6001E","1995-2008",2007,"TN",NA,NA
"6001E","1995-2008",2007,"TP",-7.58906858373029,0.000505952086571557
"6001E","1995-2008",2008,"CHLAC",NA,NA
"6001E","1995-2008",2008,"NO3O2",-5.06002871770708,0.00634537728560635
"6001E","1995-2008",2008,"TKN",NA,NA
"6001E","1995-2008",2008,"TN",NA,NA
"6001E","1995-2008",2008,"TP",-7.58906858373029,0.000505952086571557
"6001E","2009-2016",2009,"CHLAC",-1.36531528119636,0.255300171954396
"6001E","2009-2016",2009,"NO3O2",-5.19929634075376,0.00552044756836907
"6001E","2009-2016",2009,"TKN",-2.80980221847454,0.0602169010052222
"6001E","2009-2016",2009,"TN",-2.7025364111356,0.067035267925555
"6001E","2009-2016",2009,"TP",-7.62692035743682,0.000487158825608967
"6001E","2009-2016",2010,"CHLAC",-0.650485594284336,0.521792335855367
"6001E","2009-2016",2010,"NO3O2",-5.12872074164391,0.00592413412640351
"6001E","2009-2016",2010,"TKN",-3.18999469234487,0.0411720894657397
"6001E","2009-2016",2010,"TN",-3.05241844656064,0.0472445277501707
"6001E","2009-2016",2010,"TP",-6.4331159938887,0.00160743426739579
"6001E","2009-2016",2011,"CHLAC",-1.20215151008694,0.300546886140814
"6001E","2009-2016",2011,"NO3O2",-5.34032628658197,0.00479430613729824
"6001E","2009-2016",2011,"TKN",-2.32343411716101,0.0979366814128931
"6001E","2009-2016",2011,"TN",-2.25602997343614,0.104765582380293
"6001E","2009-2016",2011,"TP",-6.93615588923046,0.000971998896074347
"6001E","2009-2016",2012,"CHLAC",-1.46514003750915,0.231045634156656
"6001E","2009-2016",2012,"NO3O2",-4.60181056856054,0.0100336526726751
"6001E","2009-2016",2012,"TKN",-2.72626372324919,0.0654634227742395
"6001E","2009-2016",2012,"TN",-2.4114243756483,0.0896874549212708
"6001E","2009-2016",2012,"TP",-7.39937157230858,0.000611637010014796
"6001E","2009-2016",2013,"CHLAC",-0.838752028982621,0.432249621969926
"6001E","2009-2016",2013,"NO3O2",-4.80160905987108,0.00821651554129312
"6001E","2009-2016",2013,"TKN",-2.95228075542207,0.0522204679083924
"6001E","2009-2016",2013,"TN",-2.7583621250042,0.0633955173051855
"6001E","2009-2016",2013,"TP",-7.3533774285126,0.000640425711506102
"6001E","2009-2016",2014,"CHLAC",-0.335752123390881,0.714800266124366
"6001E","2009-2016",2014,"NO3O2",-5.1028629940281,0.00607931657938657
"6001E","2009-2016",2014,"TKN",-2.64125317440158,0.0712718974512271
